ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_taken(min),distance
1904,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,24,7.66074883742589
6282,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,19,3.0643351463849164
96F2,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,15,9.19149730046093
573B,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,10,1.532276469519439
ED0,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,24,9.192770952683546
3F03,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,32,3.0643351463849164
8272,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,11,16.847895631642253
9179,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,29,12.257021346006622
7DD2,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,25,19.916194656540203
822C,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,28,3.0643606844471907
4F42,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,24,4.596576884051942
824D,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,15,1.5321262845594088
1B6F,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,35,16.851875921653388
2F3B,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,35,13.787860239172547
9181,PUNERES01DEL02,18.569156,73.774723,18.589156,73.794723,28,3.064210028101302
7F3E,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,16,1.532276469519439
29B0,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,48,13.789485363023294
2D4D,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,25,7.660840811905797
42FF,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,31,16.85270156392274
2DF9,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,28,10.723989806656368
129E,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,45,13.786698988713738
4B36,PUNERES05DEL01,18.543626,73.905101,18.553626,73.915101,17,1.532234790495708
C48,PUNERES20DEL01,18.592718,73.773572,18.602718,73.783572,18,1.5320260227341909
3EBA,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,25,3.0644871057616703
1EC2,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,19,16.853347148215086
96CA,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,24,10.723286946137815
14AA,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,40,16.85352490584544
5C6C,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,29,13.788581570141362
4FCB,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,19,6.128846407056886
B2B9,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,24,19.91296718928853
BE3E,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,28,19.9172484157288
B2D6,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,44,16.849939918016496
B3EB,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,47,1.5322015943257514
446B,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,23,19.915298664494234
1AD4,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,22,12.253528674537144
B3DD,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,24,19.91296718928853
433F,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,22,13.788947117364545
41FB,PUNERES20DEL01,18.592718,73.773572,18.632718,73.813572,13,6.127848457033505
9EC7,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,26,9.19149730046093
6F9F,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,22,7.660348489150972
5AE4,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,37,6.128846407056886
9622,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,16,12.25659774869038
5ECA,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,19,10.723286946137815
81D3,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,31,9.19151681625338
3271,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,11,7.661373718933812
3ADA,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,29,10.724430107278945
A1D6,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,25,4.596543327364382
B5F3,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,21,16.85270156392274
15B1,PUNERES02DEL03,18.55144,73.804855,18.64144,73.894855,36,13.788282220013778
866B,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,38,13.7884543583669
BE23,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,30,13.788957415778517
65CB,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,20,6.128850978538233
9AD7,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,16,19.915731481294102
57BE,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,24,16.852572769450653
5989,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,29,16.849939918016496
653C,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,41,13.789630729980562
AFBB,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,14,6.128551257919138
B3EF,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,36,16.851045489710874
96C9,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,28,7.66101794664148
1DC6,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,15,6.128684140033282
8CA3,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,15,13.7884543583669
99A8,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,15,3.0640094555094217
7333,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,12,19.915731481294102
33D0,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,30,6.128757701629757
886C,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,28,6.128684140033282
1.5E+01,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,20,12.257687886802879
87EF,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,39,13.789707457540985
9C19,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,27,3.0643606844471907
73C7,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,25,6.12841937845769
B33C,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,19,1.5322753274864631
7C8E,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,25,1.5322531674035038
B651,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,26,4.59595027478907
A0BB,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,12,3.064335674796853
B51B,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,43,19.916260009775193
258B,PUNERES07DEL02,18.546947,73.900626,18.676947,74.030626,44,19.91554755152054
192E,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,26,9.19040310530244
1497,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,28,6.127835452844327
4906,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,39,19.916432533839362
4424,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,20,16.852241972645785
7.5E+10,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,21,1.532229188735096
A46B,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,26,10.725034637880958
269A,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,26,10.725127399399225
A209,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,16,16.851359915661256
859F,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,10,7.660348489150972
7A79,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,32,13.788581570141362
2306,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,26,4.59595027478907
73C2,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,23,7.660678233235288
155F,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,20,3.0646598407974865
A56,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,23,16.85352490584544
1104,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,17,6.129149863507623
B611,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,47,6.128850978538233
7861,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,18,4.596576884051942
915,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,20,1.5322015943257514
72DA,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,32,13.789630729980562
2C6C,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,17,13.788852089943367
B086,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,36,16.851045489710874
72D9,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,16,4.596543327364382
38EA,PUNERES010DEL03,18.539299,73.897902,18.629299,73.987902,24,13.788747286078188
6EB5,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,13,6.128850978538233
156F,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,27,9.193520993944183
733E,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,25,6.128757701629757
862C,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,18,7.660582694185052
6D76,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,20,19.915585713443292
665,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,29,7.661373718933812
1AF4,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,27,12.255817809722812
670D,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,22,3.0644871057616703
479C,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,20,3.0644638558352577
A1D3,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,13,19.916432533839362
20FA,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,37,13.788947117364545
44B4,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,38,13.78666969363518
744F,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,37,16.85352490584544
7967,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,25,6.128899374764089
2060,PUNERES03DEL01,18.554382,73.798206,18.594382,73.838206,28,6.128501214162246
5585,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,15,3.0645346577473593
49B6,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,22,9.193021332844554
5BB,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,34,7.660840811905797
2568,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,15,6.12841937845769
44DC,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,29,10.725034637880958
13D2,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,26,19.916274899797408
6B35,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,28,10.724960763776828
4.7E+10,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,46,16.851738065958607
B191,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,24,7.66052012420465
1EA6,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,12,6.128551257919138
6E+68,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,21,19.91431676645955
40A8,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,20,13.785027203355993
3B39,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,27,6.128639386843045
BE5E,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,31,9.192770952683546
516C,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,20,1.532229188735096
4361,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,26,4.595393825646015
8DF1,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,24,12.25700312192057
AA7C,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,12,12.256574293065658
BEA0,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,20,6.127106344248052
1114,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,20,10.72414547103075
2826,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,35,13.789707457540985
672C,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,34,19.91431676645955
8EC2,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,44,13.789066440485813
46D0,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,43,19.913009545593138
1422,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,10,1.5321890925569548
1448,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,18,3.064335674796853
5449,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,23,16.849904095492622
BDA0,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,29,13.789066440485813
B7F3,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,49,16.851738065958607
5351,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,29,19.915585713443292
80AD,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,37,6.129149863507623
A67,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,22,10.72562572441868
221F,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,21,3.0644270930248725
B739,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,34,16.851875921653388
840,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,17,16.852241972645785
B6CB,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,24,3.0646768621690934
96C5,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,12,6.128249797982013
A3D8,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,25,7.660895664241821
4B19,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,28,7.66074883742589
BB81,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,34,7.66074883742589
7C8D,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,37,19.915731481294102
7B56,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,15,16.852241972645785
1E+93,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,31,16.85361872985359
123D,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,34,16.852688970823085
91D,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,18,9.192703790075944
AD8,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,16,9.192770952683546
788A,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,17,9.193520993944183
5DDA,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,21,7.660895664241821
5C5,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,28,6.12841937845769
2A43,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,27,16.852118690780628
BE51,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,25,7.660898979387872
8018,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,28,7.661331134220826
65FD,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,35,12.25700312192057
BD0C,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,36,16.851359915661256
671D,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,10,3.064398872055142
9BE8,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,45,19.915135664660593
3B90,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,29,3.064404727369966
750B,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,15,9.192496429758327
9B2E,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,12,3.0644857806760535
4C3E,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,16,7.660692882261043
42B9,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,33,6.128639386843045
7B4E,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,29,7.661373718933812
B029,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,29,16.852688970823085
1C4A,PUNERES12DEL02,18.520016,73.830547,18.570016,73.880547,21,7.661250453808297
5B8D,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,15,9.192951167083441
EC7,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,41,12.257021346006622
257E,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,28,7.659703978703409
B125,PUNERES09DEL01,18.536562,73.896485,18.546562,73.906485,17,1.5322647895213353
B146,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,16,1.5322531674035038
3DB3,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,43,12.254988311075596
B735,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,10,3.0646598407974865
AD5A,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,16,13.78666969363518
2EB0,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,20,4.596951629499115
5C03,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,41,13.786698988713738
79B7,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,28,19.914686965545187
B339,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,18,9.193021332844554
2FC6,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,35,16.85361872985359
9CE7,PUNERES07DEL02,18.546947,73.900626,18.676947,74.030626,20,19.91554755152054
7EBD,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,17,7.660957436559021
1976,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,12,9.19040310530244
8EBB,PUNERES11DEL02,18.533811,73.899315,18.553811,73.919315,20,3.0645104714747093
3321,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,16,4.5967456266495255
5516,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,35,12.256687342592269
1987,PUNERES09DEL03,18.536562,73.896485,18.566562,73.926485,23,4.596666925181527
6EDD,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,27,19.915135664660593
25D9,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,49,19.915298664494234
461A,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,38,16.852572769450653
65F3,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,13,9.192881349038215
5941,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,23,10.725566076623075
3409,PUNERES12DEL02,18.520016,73.830547,18.570016,73.880547,18,7.661250453808297
2862,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,26,1.5323511358881128
BC3A,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,21,4.596877706640377
292F,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,34,9.192951167083441
1346,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,20,19.916432533839362
25B9,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,18,12.253528674537144
536F,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,30,10.723286946137815
B069,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,32,4.596576884051942
28CD,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,26,6.128757701629757
5D12,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,20,7.660348489150972
1DDF,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,26,19.915731481294102
2B84,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,34,7.660205777239119
B32D,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,21,1.5318406299867455
B6C1,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,15,6.128627670485152
609D,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,37,10.724879289478304
7C70,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,18,6.128249797982013
89A2,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,25,9.192703790075944
7BEB,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,24,19.914688541860013
2E9E,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,23,12.256076445468295
53B,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,17,6.128684140033282
2A44,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,27,16.849939918016496
9110,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,38,13.78666969363518
22BE,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,23,1.5321547990764783
BA7,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,16,9.192703790075944
B2DE,PUNERES01DEL02,18.569156,73.774723,18.589156,73.794723,31,3.064210028101302
3628,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,20,10.724956120302584
7718,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,20,6.128757701629757
3D97,PUNERES09DEL03,18.536562,73.896485,18.566562,73.926485,25,4.596666925181527
40FC,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,20,16.852118690780628
B54B,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,34,12.257687886802879
4A87,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,21,6.128684140033282
7488,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,23,13.785027203355993
B30A,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,11,3.0640094555094217
CC7,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,18,10.72465156807538
BD9B,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,13,16.85361872985359
49F6,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,23,19.915585713443292
A5D2,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,26,6.127835452844327
7D28,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,30,3.064398872055142
3EC0,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,11,7.660678233235288
B21B,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,13,16.851875921653388
7A34,PUNERES19DEL03,18.563934,73.915367,18.593934,73.945367,29,4.596317855297838
827E,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,47,19.915298664494234
9708,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,28,9.192881349038215
A7FC,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,26,6.128757701629757
A11C,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,23,9.192881349038215
6B70,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,19,12.257687886802879
